timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2013-01-04,130.93,134.64,130.32,134.51,113.660935177,5234600,0.0,1.0
2013-01-07,134.12,134.51,132.8805,134.26,113.449685204,3556900,0.0,1.0
2013-01-08,133.71,133.95,132.7,133.05,112.427235338,2760200,0.0,1.0
2013-01-09,133.4,134.43,133.27,134.32,113.500385198,3666500,0.0,1.0
2013-01-10,135.07,138.15,134.13,137.37,116.077634862,5960700,0.0,1.0
2013-01-11,136.97,137.17,136.13,137.13,115.874834888,3211700,0.0,1.0
2013-01-14,137.19,137.32,135.66,136.13,115.029834998,2855800,0.0,1.0
2013-01-15,135.55,137.255,135.12,135.59,114.573535058,4322800,0.0,1.0
2013-01-16,138.94,141.58,137.9,141.09,119.221034452,10650800,0.0,1.0
2013-01-17,140.89,141.95,139.62,141.01,119.15343446,6596000,0.0,1.0
2013-01-18,141.35,144.81,141.24,144.45,122.060234081,7349000,0.0,1.0
2013-01-22,144.01,146.28,143.34,145.95,123.327733916,5158400,0.0,1.0
2013-01-23,145.78,145.94,144.8066,145.56,122.998183959,3948700,0.0,1.0
2013-01-24,145.0,146.745,144.06,144.96,122.491184025,4638200,0.0,1.0
2013-01-25,144.18,145.27,143.3,144.46,122.06868408,4639400,0.0,1.0
2013-01-28,144.43,145.25,143.69,144.15,121.806734114,3045600,0.0,1.0
2013-01-29,144.1,147.5,143.84,147.1,124.299483789,4519800,0.0,1.0
2013-01-30,146.81,147.42,145.91,147.15,124.341733784,4083100,0.0,1.0
2013-01-31,146.26,148.0,146.26,147.86,124.941683706,3680900,0.0,1.0
2013-02-01,148.51,150.395,147.76,149.9,126.665483481,4563800,0.0,1.0
2013-02-04,148.25,148.95,146.615,147.52,124.654383743,4679400,0.0,1.0
2013-02-05,148.35,150.75,148.18,150.45,127.13023342,4219200,0.0,1.0
2013-02-06,149.75,151.14,149.17,151.12,127.696383346,3940600,0.0,1.0
2013-02-07,150.76,152.5,149.0,150.26,126.969683441,4890800,0.0,1.0
2013-02-08,150.78,151.97,150.35,151.6,128.101983293,3612300,0.0,1.0
2013-02-11,151.42,152.87,150.9601,152.24,128.642783223,3751400,0.0,1.0
2013-02-12,152.48,154.32,151.79,154.11,130.222933017,4309000,0.0,1.0
2013-02-13,154.11,154.85,153.28,154.52,130.569382972,4369100,0.0,1.0
2013-02-14,153.84,156.719,153.62,155.93,131.760832816,5035800,0.0,1.0
2013-02-15,156.4,156.54,154.08,154.99,130.96653292,4254400,0.0,1.0
2013-02-19,155.69,159.0,155.25,158.65,134.059232516,5103400,0.0,1.0
2013-02-20,158.22,158.5,154.56,155.18,131.127082899,5029700,0.0,1.0
2013-02-21,153.72,153.95,149.8,150.88,127.493583373,8318000,0.0,1.0
2013-02-22,152.37,154.13,152.05,154.09,130.206033019,4772700,0.0,1.0
2013-02-25,155.19,155.69,147.6,147.65,124.764233729,6294200,0.0,1.0
2013-02-26,148.11,149.46,146.71,148.0,125.482483635,5686600,0.5,1.0
2013-02-27,147.87,152.05,147.76,151.65,128.577152995,4695000,0.0,1.0
2013-02-28,151.35,152.4,149.76,149.76,126.974707765,4956000,0.0,1.0
2013-03-01,148.12,151.7,147.22,150.53,127.627555821,4538400,0.0,1.0
2013-03-04,150.01,152.47,149.71,152.18,129.026515943,3209200,0.0,1.0
2013-03-05,153.45,154.96,152.8,152.96,129.687842546,4589300,0.0,1.0
2013-03-06,154.06,155.05,152.8,154.13,130.67983245,3593200,0.0,1.0
2013-03-07,154.7,157.19,154.5,156.62,132.790990452,3886300,0.0,1.0
2013-03-08,155.89,156.23,152.01,152.98,129.704799638,6615000,0.0,1.0
2013-03-11,152.45,154.32,152.36,153.3,129.976113117,3586400,0.0,1.0
2013-03-12,153.3,153.8,150.46,151.85,128.746723919,3432200,0.0,1.0
2013-03-13,152.03,152.867,150.58,151.91,128.797595196,3356400,0.0,1.0
2013-03-14,152.27,154.34,152.16,154.02,130.586568442,3886600,0.0,1.0
2013-03-15,151.35,155.63,151.3,154.84,131.28180923,7301200,0.0,1.0
2013-03-18,152.53,153.11,150.89,151.95,128.831509381,3788100,0.0,1.0
2013-03-19,152.61,153.09,147.82,148.84,126.194681515,4726900,0.0,1.0
2013-03-20,150.02,151.48,149.25,150.13,127.288413974,2883800,0.0,1.0
2013-03-21,149.29,150.22,145.37,145.38,123.261104533,4704000,0.0,1.0
2013-03-22,146.51,147.7,145.61,146.6,124.295487168,3456800,0.0,1.0
2013-03-25,147.99,148.66,144.68,146.11,123.880038405,3775400,0.0,1.0
2013-03-26,148.29,148.34,144.87,146.54,124.244615891,3860400,0.0,1.0
2013-03-27,145.88,148.63,145.86,147.84,125.346826896,3964800,0.0,1.0
2013-03-28,148.12,149.06,147.13,147.15,124.761807209,3701300,0.0,1.0
2013-04-01,146.67,148.06,144.6,146.04,123.820688581,2581100,0.0,1.0
2013-04-02,145.27,147.485,144.769,146.68,124.363315538,3374100,0.0,1.0
2013-04-03,146.46,146.87,142.18,143.41,121.590830933,4373300,0.0,1.0
2013-04-04,143.52,144.95,142.24,142.99,121.234731993,3423800,0.0,1.0
2013-04-05,140.61,143.8,140.34,143.69,121.828230226,3864300,0.0,1.0
2013-04-08,143.83,144.1184,141.84,143.82,121.938451327,2908700,0.0,1.0
2013-04-09,144.32,147.57,144.0661,146.52,124.227658799,3262800,0.0,1.0
2013-04-10,147.3,149.74,147.2401,149.46,126.720351379,3127600,0.0,1.0
2013-04-11,149.46,150.589,148.22,149.07,126.389688078,2951800,0.0,1.0
2013-04-12,148.4,149.6,147.01,149.12,126.432080808,3131400,0.0,1.0
2013-04-15,148.75,151.45,145.53,146.46,124.176787522,5554900,0.0,1.0
2013-04-16,148.13,148.43,142.14,144.1,122.17585062,8274400,0.0,1.0
2013-04-17,142.99,143.6,138.05,140.6,119.208359453,6361500,0.0,1.0
2013-04-18,140.09,140.9,137.42,138.6,117.512650215,4819700,0.0,1.0
2013-04-19,139.31,139.84,137.85,138.72,117.614392769,3962600,0.0,1.0
2013-04-22,139.01,139.85,137.29,139.52,118.292676465,3187100,0.0,1.0
2013-04-23,140.44,143.39,139.92,142.94,121.192339262,3698200,0.0,1.0
2013-04-24,143.27,144.45,142.951,143.93,122.031715335,2785200,0.0,1.0
2013-04-25,144.11,146.05,143.75,144.76,122.735434669,2637400,0.0,1.0
2013-04-26,144.5,145.41,143.07,144.11,122.184329166,2235200,0.0,1.0
2013-04-29,144.54,145.9,143.91,145.11,123.032183786,2715300,0.0,1.0
2013-04-30,145.19,146.5399,144.56,146.07,123.84612422,2586300,0.0,1.0
2013-05-01,145.83,145.83,142.4,142.61,120.912547238,3509000,0.0,1.0
2013-05-02,142.68,143.67,140.39,143.67,121.811273134,4331900,0.0,1.0
2013-05-03,145.31,146.84,145.06,145.37,123.252625987,4018800,0.0,1.0
2013-05-06,145.92,149.54,145.64,148.45,125.864018214,3740400,0.0,1.0
2013-05-07,149.41,149.94,147.552,149.32,126.601651732,3137600,0.0,1.0
2013-05-08,149.13,150.99,148.4,150.26,127.398635074,3519200,0.0,1.0
2013-05-09,150.1,150.86,148.25,148.54,125.940325129,2819500,0.0,1.0
2013-05-10,148.57,149.18,147.501,149.1,126.415123716,2632400,0.0,1.0
2013-05-13,147.67,150.33,147.06,149.63,126.864486664,2975200,0.0,1.0
2013-05-14,149.5,154.94,149.5,154.52,131.010495752,5825300,0.0,1.0
2013-05-15,154.04,156.278,153.79,155.61,131.934657287,4177800,0.0,1.0
2013-05-16,154.73,157.485,153.96,154.47,130.968103021,3233800,0.0,1.0
2013-05-17,155.41,158.7,155.0,158.18,134.113643658,4177000,0.0,1.0
2013-05-20,157.58,160.49,157.52,158.9,134.724098984,4010100,0.0,1.0
2013-05-21,158.67,161.7399,158.53,160.73,136.275672937,4077900,0.0,1.0
2013-05-22,160.61,164.47,158.53,159.34,135.097155016,6176200,0.0,1.0
2013-05-23,156.36,158.8899,154.62,157.41,133.460795601,5619800,0.0,1.0
2013-05-24,155.57,158.92,155.29,158.72,134.571485152,3317100,0.0,1.0
2013-05-28,160.92,162.68,159.91,160.7,136.674164608,4471200,0.5,1.0
2013-05-29,159.74,164.13,159.41,162.87,138.519733601,4969100,0.0,1.0
2013-05-30,162.66,165.45,161.0,164.35,139.778462684,4336200,0.0,1.0
2013-05-31,163.95,165.828,162.07,162.08,137.847844428,4404800,0.0,1.0
2013-06-03,161.56,163.74,159.788,163.56,139.106573511,4557300,0.0,1.0
2013-06-04,163.46,165.74,160.5,161.68,137.507647379,3977300,0.0,1.0
2013-06-05,161.43,162.89,157.55,158.3,134.632982311,4138300,0.0,1.0
2013-06-06,158.3,159.79,156.341,159.68,135.806662132,3243900,0.0,1.0
2013-06-07,160.97,166.17,160.59,166.01,141.190280439,5690300,0.0,1.0
2013-06-10,166.7,168.2,165.29,167.49,142.449009522,3914200,0.0,1.0
2013-06-11,165.35,166.398,163.19,163.31,138.893950355,3858100,0.0,1.0
2013-06-12,164.98,164.98,161.07,161.86,137.660736051,3243300,0.0,1.0
2013-06-13,161.2,166.39,161.07,165.82,141.028686841,3768500,0.0,1.0
2013-06-14,165.74,166.1099,162.91,162.92,138.562258232,2970600,0.0,1.0
2013-06-17,164.08,165.67,162.905,164.11,139.574344454,2628300,0.0,1.0
2013-06-18,164.15,164.8699,163.05,164.15,139.608364159,2060700,0.0,1.0
2013-06-19,164.16,164.93,161.51,161.56,137.405588264,3557100,0.0,1.0
2013-06-20,159.15,159.99,154.84,155.41,132.175058629,6488600,0.0,1.0
2013-06-21,157.0,157.26,152.3,154.25,131.188487186,5390200,0.0,1.0
2013-06-24,151.9899,152.6,148.71,150.78,128.237277782,4013200,0.0,1.0
2013-06-25,152.45,154.31,151.55,153.06,130.176400964,3274600,0.0,1.0
2013-06-26,154.48,154.56,150.75,151.66,128.985711291,3580400,0.0,1.0
2013-06-27,153.03,154.99,152.61,153.51,130.559122644,2654900,0.0,1.0
2013-06-28,152.69,152.77,151.0,151.25,128.637009315,3011300,0.0,1.0
2013-07-01,152.78,154.1,151.7,151.75,129.062255627,2496100,0.0,1.0
2013-07-02,151.16,153.19,149.9,150.92,128.356346749,3091600,0.0,1.0
2013-07-03,149.62,151.42,149.28,150.43,127.939605364,1267700,0.0,1.0
2013-07-05,152.3,153.29,151.5,153.24,130.329489636,2243700,0.0,1.0
2013-07-08,154.58,154.8,152.88,153.81,130.814270431,2699100,0.0,1.0
2013-07-09,154.99,157.44,153.17,156.94,133.476312343,3127100,0.0,1.0
2013-07-10,156.57,157.6225,154.67,155.83,132.532265531,2430100,0.0,1.0
2013-07-11,158.5,159.74,156.11,157.71,134.131191663,2965700,0.0,1.0
2013-07-12,158.62,160.28,158.555,160.11,136.17237396,2844600,0.0,1.0
2013-07-15,162.8,163.39,161.16,163.0,138.630297642,4129900,0.0,1.0
2013-07-16,163.92,164.3,159.43,160.24,136.282938001,5972700,0.0,1.0
2013-07-17,159.84,161.99,159.5,161.5,137.354558707,3715000,0.0,1.0
2013-07-18,161.58,164.58,161.5,164.06,139.531819823,3462700,0.0,1.0
2013-07-19,163.75,164.85,162.58,164.36,139.78696761,3329700,0.0,1.0
2013-07-22,163.95,166.33,163.88,166.25,141.394398669,2741100,0.0,1.0
2013-07-23,166.5,167.41,165.48,166.26,141.402903595,2545400,0.0,1.0
2013-07-24,166.75,166.89,164.44,165.04,140.365302594,2548100,0.0,1.0
2013-07-25,164.28,166.0,163.69,165.91,141.105231177,2236200,0.0,1.0
2013-07-26,165.05,165.65,164.27,165.26,140.552410971,2372200,0.0,1.0
2013-07-29,164.63,164.826,162.02,163.17,138.774881388,2823600,0.0,1.0
2013-07-30,163.49,164.01,162.33,162.43,138.145516847,2553300,0.0,1.0
2013-07-31,162.53,165.97,162.43,164.03,139.506305044,3700300,0.0,1.0
2013-08-01,165.74,167.895,164.88,167.49,142.449009522,3251900,0.0,1.0
2013-08-02,166.83,167.899,166.46,167.62,142.559573563,1866700,0.0,1.0
2013-08-05,167.28,169.69,166.441,168.32,143.154918399,2618400,0.0,1.0
2013-08-06,168.07,168.28,164.47,164.78,140.144174512,3598500,0.0,1.0
2013-08-07,164.0,164.23,162.05,163.45,139.013019323,2131000,0.0,1.0
2013-08-08,164.75,166.43,162.83,162.84,138.494218822,2818400,0.0,1.0
2013-08-09,162.4,164.1,162.02,162.13,137.89036906,2012000,0.0,1.0
2013-08-12,161.73,162.38,160.55,161.69,137.516152305,1982000,0.0,1.0
2013-08-13,161.99,164.55,160.95,163.71,139.234147405,2309600,0.0,1.0
2013-08-14,163.85,164.8,162.9305,163.34,138.919465134,1667400,0.0,1.0
2013-08-15,161.91,161.97,160.07,160.75,136.716689239,2206900,0.0,1.0
2013-08-16,160.28,162.29,160.03,160.66,136.640144903,2024300,0.0,1.0
2013-08-19,160.17,160.79,158.53,158.63,134.913644877,2228400,0.0,1.0
2013-08-20,158.72,160.028,157.78,159.56,135.704603017,2288700,0.0,1.0
2013-08-21,158.78,159.2299,156.51,157.11,133.620896089,3053800,0.0,1.0
2013-08-22,157.81,159.66,157.2,159.41,135.577029123,2302700,0.0,1.0
2013-08-23,159.59,159.788,158.0,158.65,134.93065473,1495800,0.0,1.0
2013-08-26,158.41,160.7,157.75,157.9,134.292785262,1885200,0.0,1.0
2013-08-27,155.72,156.53,152.93,153.23,130.32098471,3672000,0.0,1.0
2013-08-28,153.0,154.15,151.45,152.97,130.525102939,2343200,0.5,1.0
2013-08-29,152.37,154.68,152.09,153.63,131.088262827,2133000,0.0,1.0
2013-08-30,153.77,153.9825,151.33,152.13,129.808353992,2234000,0.0,1.0
2013-09-03,154.48,156.038,153.52,154.76,132.052460815,2464800,0.0,1.0
2013-09-04,154.76,157.25,154.35,155.74,132.88866792,2194200,0.0,1.0
2013-09-05,155.99,158.05,155.57,156.17,133.25557512,2443900,0.0,1.0
2013-09-06,156.98,157.71,153.42,156.66,133.673678672,2464000,0.0,1.0
2013-09-09,157.41,159.7,157.16,159.49,136.088440007,2150400,0.0,1.0
2013-09-10,162.98,165.53,162.56,165.14,140.90942995,5265900,0.0,1.0
2013-09-11,164.93,165.7899,163.78,165.06,140.841168145,2233100,0.0,1.0
2013-09-12,164.84,165.31,163.07,163.35,139.382072074,2690000,0.0,1.0
2013-09-13,164.38,164.715,162.96,164.0,139.936699236,2231500,0.0,1.0
2013-09-16,166.31,168.5704,165.19,167.03,142.522115081,3553100,0.0,1.0
2013-09-17,167.19,167.58,165.66,167.42,142.854891378,2653700,0.0,1.0
2013-09-18,166.5,169.09,165.64,168.06,143.400985814,3422400,0.0,1.0
2013-09-19,169.69,170.0,166.88,167.78,143.162069498,3534700,0.0,1.0
2013-09-20,168.0,169.75,164.03,169.75,144.843016434,20410100,0.0,1.0
2013-09-23,168.18,168.46,164.72,165.25,141.003289931,4816200,0.0,1.0
2013-09-24,165.52,166.4,162.97,162.97,139.057828503,3422600,0.0,1.0
2013-09-25,163.26,163.69,161.16,162.31,138.494668615,3614600,0.0,1.0
2013-09-26,162.9,163.93,161.04,162.29,138.477603164,2711400,0.0,1.0
2013-09-27,160.69,160.95,159.43,159.85,136.395618127,3679100,0.0,1.0
2013-09-30,157.72,159.14,156.57,158.21,134.996251135,2803600,0.0,1.0
2013-10-01,158.86,160.31,157.56,159.0,135.670336454,2465300,0.0,1.0
2013-10-02,157.69,159.58,157.52,158.67,135.38875651,2431000,0.0,1.0
2013-10-03,158.63,159.16,155.46,156.85,133.835800458,2949500,0.0,1.0
2013-10-04,157.08,157.25,156.09,156.55,133.579818691,2984500,0.0,1.0
2013-10-07,155.17,156.2,154.22,154.25,131.617291812,2618000,0.0,1.0
2013-10-08,154.62,155.85,153.0,153.05,130.593364744,2917200,0.0,1.0
2013-10-09,153.56,155.32,152.83,154.44,131.779413597,3227500,0.0,1.0
2013-10-10,156.83,158.24,156.0,158.01,134.825596623,3639000,0.0,1.0
2013-10-11,158.49,160.4928,157.52,160.0,136.52360901,3124900,0.0,1.0
2013-10-14,158.22,159.92,157.5,159.46,136.06284183,2428100,0.0,1.0
2013-10-15,159.81,160.04,157.51,157.63,134.501353052,3038000,0.0,1.0
2013-10-16,158.58,162.5,157.5,162.25,138.443472262,3649300,0.0,1.0
2013-10-17,156.475,159.2,155.99,158.32,135.090111116,7522100,0.0,1.0
2013-10-18,158.84,159.7,156.68,158.69,135.405821962,4982100,0.0,1.0
2013-10-21,158.67,160.65,158.25,159.77,136.327356322,2695400,0.0,1.0
2013-10-22,160.64,160.71,158.23,159.25,135.883654593,3239400,0.0,1.0
2013-10-23,158.02,158.08,156.56,157.74,134.595213033,2735800,0.0,1.0
2013-10-24,159.45,160.35,158.83,159.96,136.489478108,2591000,0.0,1.0
2013-10-25,160.0,162.24,159.91,162.09,138.306948653,3721000,0.0,1.0
2013-10-28,162.0,162.19,160.25,161.45,137.760854217,3341500,0.0,1.0
2013-10-29,162.07,163.11,161.01,162.11,138.324014104,3702100,0.0,1.0
2013-10-30,162.56,162.965,161.15,162.05,138.272817751,2344200,0.0,1.0
2013-10-31,162.09,163.35,160.86,160.86,137.257423409,2785000,0.0,1.0
2013-11-01,161.03,162.6,160.7201,162.05,138.272817751,2738400,0.0,1.0
2013-11-04,162.42,163.24,161.59,163.16,139.219950288,1711000,0.0,1.0
2013-11-05,161.67,162.6323,160.78,161.95,138.187490495,2529400,0.0,1.0
2013-11-06,162.53,164.3,162.33,163.52,139.527128409,3593700,0.0,1.0
2013-11-07,164.04,164.21,159.61,159.64,136.21643089,3490300,0.0,1.0
2013-11-08,160.39,163.69,159.88,163.17,139.228483014,3856000,0.0,1.0
2013-11-11,162.5,164.75,162.164,163.84,139.800175627,2289000,0.0,1.0
2013-11-12,163.1,164.38,162.13,162.89,138.989566698,2239600,0.0,1.0
2013-11-13,161.78,163.71,161.2,162.94,139.032230326,3398300,0.0,1.0
2013-11-14,163.55,163.95,162.41,163.2,139.254081191,3648200,0.0,1.0
2013-11-15,163.18,165.42,163.18,164.4,140.278008258,2667200,0.0,1.0
2013-11-18,164.74,167.65,164.2,165.68,141.37019713,3555000,0.0,1.0
2013-11-19,165.87,168.0,165.6301,166.6,142.155207882,2691900,0.0,1.0
2013-11-20,166.76,167.25,164.86,165.0,140.789971792,2793100,0.0,1.0
2013-11-21,165.25,167.315,165.01,167.07,142.556245983,3158500,0.0,1.0
2013-11-22,166.77,168.24,165.53,168.1,143.435116716,2680500,0.0,1.0
2013-11-25,168.5,170.5,168.5,169.48,144.612632844,3101700,0.0,1.0
2013-11-26,169.36,170.69,168.0,168.04,143.383920363,2953400,0.0,1.0
2013-11-27,168.05,168.81,166.87,168.22,144.006809329,2285300,0.55,1.0
2013-11-29,167.89,170.38,167.69,168.94,144.623174225,2018700,0.0,1.0
2013-12-02,169.88,171.58,168.68,169.72,145.290902861,3121100,0.0,1.0
2013-12-03,169.09,170.76,167.91,168.05,143.861278729,3288200,0.0,1.0
2013-12-04,167.31,169.93,167.31,168.7,144.41771926,2328200,0.0,1.0
2013-12-05,167.41,167.96,165.35,165.56,141.729683465,3564100,0.0,1.0
2013-12-06,167.58,167.955,164.77,167.21,143.142186351,2708500,0.0,1.0
2013-12-09,168.0,169.13,166.8401,167.67,143.535975034,2589500,0.0,1.0
2013-12-10,167.87,172.2,167.52,169.73,145.299463485,4235400,0.0,1.0
2013-12-11,169.51,169.83,167.13,167.6,143.476050669,2977100,0.0,1.0
2013-12-12,166.59,168.96,166.52,168.33,144.100976188,2911900,0.0,1.0
2013-12-13,168.59,169.285,167.6,168.39,144.15233993,2490600,0.0,1.0
2013-12-16,169.31,171.49,169.094,170.95,146.343859558,2980000,0.0,1.0
2013-12-17,171.27,171.27,169.71,170.49,145.950070875,2856700,0.0,1.0
2013-12-18,171.0,174.92,169.99,174.84,149.673942118,4509600,0.0,1.0
2013-12-19,174.61,175.8,174.0,174.77,149.614017753,3094400,0.0,1.0
2013-12-20,174.66,175.79,173.75,175.16,149.947882072,3754300,0.0,1.0
2013-12-23,175.88,176.69,175.5,176.47,151.069323757,1585300,0.0,1.0
2013-12-24,176.67,176.675,175.44,176.16,150.803944427,781300,0.0,1.0
2013-12-26,176.6,176.76,175.181,176.45,151.052202509,1320100,0.0,1.0
2013-12-27,176.39,176.45,175.57,176.35,150.966596274,1716900,0.0,1.0
2013-12-30,176.5,177.12,175.26,175.73,150.435837614,1241000,0.0,1.0
2013-12-31,176.22,177.44,176.22,177.26,151.745613017,1663900,0.0,1.0
2014-01-02,176.95,178.38,176.36,176.89,151.428869946,1982100,0.0,1.0
2014-01-03,176.35,178.85,176.22,178.15,152.507508513,2147400,0.0,1.0
2014-01-06,179.15,181.13,178.88,179.37,153.551904586,2954000,0.0,1.0
2014-01-07,180.73,180.98,177.52,178.29,152.627357242,2734700,0.0,1.0
2014-01-08,178.5,178.9,177.26,178.44,152.755766596,2208600,0.0,1.0
2014-01-09,179.08,179.08,176.61,177.4,151.865461747,2149500,0.0,1.0
2014-01-10,177.4,178.71,177.0,178.39,152.712963478,2506500,0.0,1.0
2014-01-13,178.3,178.3,175.69,175.88,150.564246967,2823800,0.0,1.0
2014-01-14,176.26,177.5,175.71,176.6,151.180611863,2208800,0.0,1.0
2014-01-15,177.0,179.74,177.0,178.75,153.021145926,3540200,0.0,1.0
2014-01-16,178.75,178.79,174.5,175.17,149.956442695,4712200,0.0,1.0
2014-01-17,175.01,177.28,174.5,176.28,150.906671909,3451000,0.0,1.0
2014-01-21,175.1,175.59,171.34,173.2,148.269999856,5141200,0.0,1.0
2014-01-22,173.45,174.64,172.78,173.68,148.680909787,2476900,0.0,1.0
2014-01-23,172.42,172.42,169.02,170.75,146.172647087,3977700,0.0,1.0
2014-01-24,168.53,169.96,167.22,167.64,143.510293163,4156200,0.0,1.0
2014-01-27,167.08,167.6,163.43,164.69,140.984909217,5589600,0.0,1.0
2014-01-28,165.03,166.55,164.59,166.25,142.32036649,3170400,0.0,1.0
2014-01-29,163.97,166.1,163.62,163.9,140.308619956,3473700,0.0,1.0
2014-01-30,165.33,166.17,164.57,165.84,141.969380925,2829400,0.0,1.0
2014-01-31,163.8,165.979,163.3,164.12,140.496953674,3415500,0.0,1.0
2014-02-03,165.15,165.52,159.77,159.82,136.815885549,5079700,0.0,1.0
2014-02-04,160.9,162.575,159.85,161.76,138.476646517,3346600,0.0,1.0
2014-02-05,160.59,162.65,160.32,160.42,137.329522962,3212900,0.0,1.0
2014-02-06,161.16,162.0,160.1001,161.75,138.468085893,3798000,0.0,1.0
2014-02-07,162.78,162.9,160.27,161.93,138.622177117,4879900,0.0,1.0
2014-02-10,161.02,161.77,160.28,161.0,137.826039127,4321700,0.0,1.0
2014-02-11,161.21,164.958,160.31,164.39,140.72809051,4996300,0.0,1.0
2014-02-12,164.5,165.23,163.23,163.5,139.966195014,3046600,0.0,1.0
2014-02-13,162.55,164.4,162.1,164.06,140.445589933,3119600,0.0,1.0
2014-02-14,163.33,164.5,162.93,163.72,140.154528732,3287900,0.0,1.0
2014-02-18,164.04,165.59,163.72,164.65,140.950666722,3399900,0.0,1.0
2014-02-19,163.91,166.18,162.98,163.26,139.760740049,3669700,0.0,1.0
2014-02-20,163.49,164.97,162.6718,164.5,140.822257369,2631900,0.0,1.0
2014-02-21,164.3,165.649,164.15,164.5,140.822257369,2594500,0.0,1.0
2014-02-24,164.08,167.41,164.08,166.54,142.568624573,3242900,0.0,1.0
2014-02-25,166.11,166.3,163.16,163.48,139.949073767,3682300,0.0,1.0
2014-02-26,163.26,163.895,160.77,162.8,139.837785661,3978300,0.55,1.0
2014-02-27,162.66,165.79,162.34,165.38,142.053888161,3806600,0.0,1.0
2014-02-28,164.81,167.82,164.57,166.45,142.972969431,4291500,0.0,1.0
2014-03-03,164.22,165.31,163.66,164.74,141.504157309,3122900,0.0,1.0
2014-03-04,166.64,168.76,166.2,168.73,144.931385593,3400500,0.0,1.0
2014-03-05,168.8,172.9,168.2501,171.9,147.654271223,4451200,0.0,1.0
2014-03-06,172.71,174.0,172.49,172.6,148.255539344,3403500,0.0,1.0
2014-03-07,173.98,175.59,173.11,174.26,149.681403743,4088900,0.0,1.0
2014-03-10,173.6,174.4893,172.47,173.51,149.0371879,2179100,0.0,1.0
2014-03-11,173.96,173.96,169.85,169.89,145.927772764,3832300,0.0,1.0
2014-03-12,169.13,169.99,167.81,169.72,145.781750506,2550000,0.0,1.0
2014-03-13,170.48,171.239,166.57,166.7,143.187708045,3421400,0.0,1.0
2014-03-14,166.9,167.395,165.03,165.35,142.028119528,2762100,0.0,1.0
2014-03-17,166.38,168.8,166.33,166.84,143.307961669,3198000,0.0,1.0
2014-03-18,167.27,169.0,167.01,168.09,144.381654741,1941300,0.0,1.0
2014-03-19,168.49,170.16,166.8,168.18,144.458960642,3534100,0.0,1.0
2014-03-20,167.88,170.45,167.27,169.22,145.352273278,3950500,0.0,1.0
2014-03-21,169.69,170.0,166.91,166.95,143.402446659,4779100,0.0,1.0
2014-03-24,167.13,167.98,165.1,165.72,142.345932677,2723000,0.0,1.0
2014-03-25,166.59,167.42,162.8,163.25,140.224315167,4437500,0.0,1.0
2014-03-26,164.74,165.0,161.72,161.73,138.918704392,2590300,0.0,1.0
2014-03-27,161.8,163.31,160.77,162.29,139.399718888,3890200,0.0,1.0
2014-03-28,162.21,164.19,161.29,162.3,139.408308433,2630500,0.0,1.0
2014-03-31,163.22,164.14,162.22,163.85,140.739687841,2494300,0.0,1.0
2014-04-01,164.76,166.29,164.22,165.92,142.517723568,3325500,0.0,1.0
2014-04-02,165.9,167.54,165.725,167.27,143.677312086,2407600,0.0,1.0
2014-04-03,167.31,167.67,165.0,166.09,142.663745826,2337300,0.0,1.0
2014-04-04,167.01,167.04,162.85,163.24,140.215725622,3262500,0.0,1.0
2014-04-07,162.95,163.2,158.435,158.56,136.195818762,4650800,0.0,1.0
2014-04-08,158.7,158.76,155.48,156.56,134.477909847,6839900,0.0,1.0
2014-04-09,157.11,159.0,156.42,158.16,135.852236979,4010000,0.0,1.0
2014-04-10,158.41,158.88,155.81,155.98,133.979716262,4806600,0.0,1.0
2014-04-11,154.45,154.49,151.65,152.72,131.179524731,6460700,0.0,1.0
2014-04-14,154.8,155.1275,153.42,154.74,132.914612735,3053700,0.0,1.0
2014-04-15,155.0,156.02,153.1001,154.92,133.069224537,3639600,0.0,1.0
2014-04-16,156.34,157.29,155.12,157.22,135.044819789,3194200,0.0,1.0
2014-04-17,161.03,161.44,157.35,157.44,135.23378977,4525200,0.0,1.0
2014-04-21,157.5,158.27,156.23,157.8,135.543013374,4551700,0.0,1.0
2014-04-22,157.64,160.81,157.27,160.46,137.827832231,4547300,0.0,1.0
2014-04-23,160.26,160.94,159.28,160.45,137.819242686,2040600,0.0,1.0
2014-04-24,161.04,162.11,160.59,160.85,138.162824469,2934200,0.0,1.0
2014-04-25,160.48,160.77,157.91,158.24,135.920953336,3302100,0.0,1.0
2014-04-28,158.6,158.8299,154.0,156.54,134.460730758,3897800,0.0,1.0
2014-04-29,157.03,158.38,156.64,158.24,135.920953336,2160500,0.0,1.0
2014-04-30,158.38,160.36,158.19,159.82,137.278101378,2745700,0.0,1.0
2014-05-01,159.8,161.0,159.7,160.37,137.75052633,2079500,0.0,1.0
2014-05-02,160.46,161.84,158.57,158.88,136.470684188,2561500,0.0,1.0
2014-05-05,156.5,156.9,154.52,156.35,134.297529411,3015700,0.0,1.0
2014-05-06,155.85,155.85,154.18,154.54,132.742821843,3073100,0.0,1.0
2014-05-07,155.41,156.31,153.71,155.52,133.584597211,3260900,0.0,1.0
2014-05-08,155.76,158.22,155.2,157.4,135.199431591,2719600,0.0,1.0
2014-05-09,157.57,157.9,155.68,157.2,135.0276407,2637000,0.0,1.0
